MedCodeId,Term,Observations,SNOMED_CT_Concept_ID,cleansedreadcode,snomedctdescriptionid
13771000006110,Other specified diabetes mellitus with ophthalmic complicatn,90,25093002,C105y00,42062018
281211000006117,Gangrene associated with type 2 diabetes mellitus,90,421631007,C109500,2967779019
5110071000006112,Hypoglycaemic event in diabetes,90,237632004,,356141011
914271000006114,Type II diabetes mellitus with nephropathy,90,420279001,C10FC11,3013392012
84401000006113,Type 1 diabetes mellitus with ophthalmic complications,90,739681000,C108112,3537386015
1968641000006114,"Maturity-onset diabetes of the young, type 5",90,609572000,C10Q.00,2967853015
457325013,Type I diabetes mellitus without complication,80,313435000,C10EA11,457325013
616611000006111,Disorder due to type 1 diabetes mellitus,80,420868002,C10z000,3013528019
8012061000006117,Type 2 diabetic on insulin,80,24471000000103,,2201341000000118
84641000006112,Type 2 diabetes mellitus without complication,80,313436004,C109912,457329019
6348911000006117,Diabetic foot ulcer,80,371087003,,1209795012
771501000006119,Insulin-dependent diabetes mellitus with renal complications,80,127013003,C108000,301016
4808881000006117,Diabetic hand syndrome,80,201723002,,309735015
857981000006113,Right preproliferative diabetic retinopathy,80,857981000006109,,857981000006113
84631000006119,Type 2 diabetes mellitus with ulcer,80,190389009,C109412,292579018
9986011,Drug-induced diabetes mellitus,80,5368009,,9986011
914161000006114,Type II diabetes mellitus with retinopathy,80,422034002,C10F611,3699410014
733161000000116,Impaired vision due to diabetic retinopathy,80,373041000000101,2BBr.00,733161000000116
293756010,[X]Other specified diabetes mellitus,70,73211009,Cyu2000,121589010
928591000006114,Type II diabetes mellitus with ketoacidosis,70,421750000,C10FN11,2967754017
292483016,"Diabetes mellitus, adult onset, with hyperosmolar coma",70,190331003,C102100,292483016
771331000006116,Insulin dependent diabetes mellitus with arthropathy,70,39710007,C108H00,1229552016
2906401000006113,Diabetic retinal microaneurysm,70,25412000,,42612012
6022621000006116,Moderate nonproliferative diabetic retinopathy,70,312904009,,1775724010
84501000006114,Type 2 diabetes mellitus with diabetic cataract,70,420756003,C109E12,3688522015
1667891000000113,Hyperosmolar non-ketotic state in type II diabetes mellitus,70,395204000,C10FK11,1667891000000113
881471000006115,Diabetes with coma,70,26298008,C103.99,881471000006115
913671000006113,Type I diabetes mellitus with retinopathy,70,420789003,C10E711,3699407019
8012081000006110,Type 2 diabetic on diet only,60,24481000000101,,2201281000000117
280511000006113,Non-insulin dependent diabetes mellitus with hypoglyca coma,60,719216001,C109D00,3316336015
771421000006113,Insulin dependent diabetes mellitus with ulcer,60,422183001,C108500,2623058011
2288011000000114,Type I diabetes mellitus in remission,60,703137001,C10P000,3007238018
85001000006117,Type II diabetes mellitus with ulcer,60,190389009,C109411,292581016
5109621000006112,MODY - Maturity onset diabetes glucokinase-related,60,237604008,,356087019
292551012,Type I diabetes mellitus maturity onset,60,190372001,C10E911,292551012
84981000006114,Type II diabetes mellitus with renal complications,60,420279001,C109011,3013392012
280561000006111,Non-insulin-dependent diabetes mellitus with peripheral angiopathy,60,314902007,C109F00,459307013
454093011,HONKS - Diabetic hyperosmolar non-ketotic state,60,310505005,,454093011
771481000006112,Insulin-dependent diabetes mellitus with neurological comps,60,422088007,C108200,3688477014
84711000006117,Type I diabetes mellitus with hypoglycaemic coma,60,314771006,C108E11,459163017
429972014,Unstable insulin dependent diabetes mellitus,60,11530004,C10E412,19931010
7287611000006113,Type 1 diabetes mellitus uncontrolled,50,444073006,,2967763015
292550013,Type I diabetes mellitus - poor control,50,444073006,C10E811,2872487013
84301000006116,Type 1 diabetes mellitus maturity onset,50,190372001,C108912,292553010
85011000006119,Type II diabetes mellitus without complication,50,313436004,C109911,457330012
5095031000006114,Microalbuminuric diabetic nephropathy,50,236499007,,354506019
913831000006114,Insulin dependent diabetes mellitus with nephropathy,50,127013003,C10ED12,301016
84431000006117,Type 1 diabetes mellitus with renal complications,50,421893009,C108012,2618211013
459169018,Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II,50,719216001,C10FD11,3316336015
6630561000006115,Diabetic macular oedema not clinically significant,50,399864000,,1773462011
429970018,Unstable type I diabetes mellitus,50,290002008,C10E411,429970018
84801000006111,Type I diabetes mellitus with renal complications,50,421893009,C108011,2623054013
292621010,Diabetes mellitus NOS with other specified manifestation,50,73211009,C10yz00,121589010
2288041000000110,Type 1 diabetes mellitus in remission,50,703137001,C10P011,3007274010
459306016,Type II diabetes mellitus with peripheral angiopathy,50,314902007,C10FF11,459306016
12704971000006113,Neurologic disorder associated with type 2 diabetes mellitus,40,421326000,,2623027010
4796321000006113,Pre-existing type 2 diabetes mellitus,40,199230006,,2967812011
12224731000006112,Moderate non-proliferative diabetic retinopathy,40,312904009,,3688869017
292581016,Type II diabetes mellitus with ulcer,40,190389009,C10F411,292581016
84441000006110,Type 1 diabetes mellitus with retinopathy,40,420789003,C108712,3699407019
7861581000006118,Diabetic radiculoplexus neuropathy,40,724810001,,3444987018
616651000006112,"Diabetes mellitus, juvenile type, with ketoacidotic coma",40,421075007,C103000,2618217012
459292011,Type 1 diabetes mellitus with arthropathy,40,314893005,C10EH00,459292011
280541000006112,Non-insulin dependent diabetes mellitus with polyneuropathy,40,713706002,C109B00,3297353013
928601000006118,Ketoacidotic coma in type 2 diabetes mellitus,40,421847006,C10FP00,2618218019
913981000006115,Insulin dependent diab mell with neuropathic arthropathy,40,201724008,C10EJ12,309740011
856621000006118,Left proliferative diabetic retinopathy,40,856621000006102,,856621000006118
857051000006118,Left preproliferative diabetic retinopathy,40,857051000006102,,857051000006118
914251000006116,Type II diabetes mellitus with polyneuropathy,30,713706002,C10FB11,3297353013
459311019,Type II diabetes mellitus with arthropathy,30,314903002,C10FG11,459311019
771341000006114,Insulin dependent diabetes mellitus with diabetic cataract,30,43959009,C108F00,73294018
12705021000006112,Clinically significant macular oedema of right eye due to diabetes mellitus,30,769221001,,3690177019
292488013,Coma associated with diabetes mellitus,30,420662003,C103y00,2618230013
354508018,Clinical diabetic nephropathy,30,236500003,K08yA11,354508018
459312014,Type II diabetes mellitus with neuropathic arthropathy,30,314904008,C10FH11,459312014
914231000006111,Type II diabetes mellitus with mononeuropathy,30,420436000,C10FA11,3697667019
459163017,Type I diabetes mellitus with hypoglycaemic coma,30,314771006,C10EE11,459163017
938311000006112,Type I diabetes mellitus with exudative maculopathy,30,420486006,C10EP11,2618236019
84451000006112,Type 1 diabetes mellitus with ulcer,30,190368000,C108512,292540012
356078011,Secondary endocrine diabetes mellitus,30,237601000,,356078011
856641000006113,Left diabetic maculopathy,30,856641000006109,,856641000006113
84951000006118,Disorder of eye with type 2 diabetes mellitus,30,422099009,C109111,3698440016
84901000006117,Mononeuropathy with type 2 diabetes mellitus,30,420436000,C109A11,3697667019
84931000006113,Neurological disorder with diabetes type 2,30,421326000,C109211,3695406015
13811000006110,Other specified diabetes mellitus with unspecified comps,30,74627003,C10zy00,123939015
13791000006111,Other specified diabetes mellitus with periph circ comps,30,421895002,C107y00,2618203015
616081000006113,Diabetes mellitus insulin-glucose infusion in acute myocardial infarction,30,315287002,889A.00,459791015
932641000006116,Diabetes with coma,30,630521000000101,C103y99,932641000006116
8048421000006113,Proteinuria due to type 2 diabetes mellitus,30,157141000119108,,3013070018
292576013,Type II diabetes mellitus with multiple complications,30,190388001,C10F311,292576013
280521000006117,Non-insulin dependent diabetes mellitus with mononeuropathy,30,420436000,C109A00,3697667019
1550571000000114,Jamaica type diabetes,30,75524006,C10A.11,1550571000000114
12085921000006112,Clinically significant macular oedema of left eye due to diabetes mellitus,30,769222008,,3690182014
616591000006117,"Diabetes mellitus, juvenile +peripheral circulatory disorder",30,421365002,C107000,2618205010
913801000006118,Insulin dependent diabetes mellitus with polyneuropathy,20,49455004,C10EC12,82373015
10928019,Diabetes mellitus associated with genetic syndrome,20,5969009,,10928019
84531000006118,Type 2 diabetes mellitus with mononeuropathy,20,420436000,C109A12,2618201018
84971000006111,Type II diabetes mellitus with polyneuropathy,20,713706002,C109B11,3297353013
459294012,Type I diabetes mellitus with arthropathy,20,314893005,C10EH11,459294012
84691000006115,Cataract due to diabetes mellitus type 1,20,421920002,C108F11,3688521010
84571000006115,Type 2 diabetes mellitus with neuropathic arthropathy,20,314904008,C109H12,459313016
771351000006111,Insulin dependent diabetes mellitus with gangrene,20,422275004,C108600,2616612015
616541000006114,"Diabetes mellitus, adult onset, with ketoacidotic coma",20,421847006,C103100,2618218019
913851000006119,Type I diabetes mellitus with nephropathy,20,421893009,C10ED11,2623054013
913621000006112,Insulin dependent diabetes mellitus with gangrene,20,422275004,C10E612,2616612015
771401000006115,Insulin dependent diabetes mellitus with polyneuropathy,20,49455004,C108C00,82373015
3416171000006118,Necrobiosis lipoidica diabeticorum,20,56391002,,93774015
12085721000006110,Diabetic macular oedema of right eye,20,769217008,,3690145017
84521000006116,Type 2 diabetes mellitus with hypoglycaemic coma,20,719216001,C109D12,3316336015
84821000006118,Type I diabetes mellitus with ulcer,20,190368000,C108511,292538019
2683581000006112,Labile diabetes,20,11530004,,1220208016
772131000006111,Insulin dependent diab mell with neuropathic arthropathy,20,201724008,C108J00,309740011
4758121000006115,Insulin-dependent diabetes maturity onset,20,190372001,,292552017
281181000006116,Non-insulin dependent diabetes mellitus with neuropathic arthropathy,20,314904008,C109H00,459314010
914041000006111,Type II diabetes mellitus with renal complications,20,420279001,C10F011,3013392012
12085761000006116,Diabetic macular oedema of left eye,20,769218003,,3690148015
913461000006115,Type I diabetes mellitus with renal complications,20,421893009,C10E011,2623054013
189721000000113,Secondary diabetes mellitus without complication,20,8801005,C10N000,15518018
8242331000006114,Diabetic retinopathy detected by national screening programme,20,775841000000109,,1733071000000112
7851731000006116,Diabetic mastopathy,20,724136006,,3498178019
913931000006116,Type 1 diabetes mellitus with peripheral angiopathy,20,31211000119101,C10EG00,3315042015
292482014,"Diabetes mellitus, juvenile type, with hyperosmolar coma",20,190330002,C102000,292482014
84381000006113,Type 1 diabetes mellitus with neurological complications,20,421468001,C108212,2618197018
5754581000006110,Brittle type 1 diabetes mellitus,20,290002008,,2872766016
84961000006116,Type II diabetes mellitus with peripheral angiopathy,20,314902007,C109F11,459306016
84771000006114,Disorder of eye with type 1 diabetes mellitus,20,739681000,C108111,3698438014
1848531000006116,"Diabetes insipidus, diabetes mellitus, optic atrophy and deafness",20,70694009,PKyP.00,3028935019
12085021000006113,Preproliferative diabetic retinopathy of right eye,20,769181007,,3689265013
913901000006112,Type 1 diabetes mellitus with diabetic cataract,20,421920002,C10EF00,2618234016
3253231000006110,Diabetes mellitus type I,20,46635009,,77728011
6761801000006113,On examination - left eye background diabetic retinopathy,20,408410002,,2621800018
3636751012,Acute complication with diabetes mellitus,20,762489000,,3636751012
8241041000006113,Symptomatic diabetic peripheral neuropathy,20,773001000000103,,1726111000000110
12085051000006116,Preproliferative diabetic retinopathy of left eye,20,769182000,,3689267017
84341000006119,Type 1 diabetes mellitus with hypoglycaemic coma,20,314771006,C108E12,459161015
72711000006117,Unstable type 1 diabetes mellitus,20,290002008,C108412,429971019
928471000006114,Type I diabetes mellitus with persistent proteinuria,10,420514000,C10EK11,2967914011
2683561000006119,Brittle diabetes mellitus,10,11530004,,2658852011
84361000006115,Type 1 diabetes mellitus with multiple complications,10,422228004,C108312,2618232017
913781000006117,Type 1 diabetes mellitus with mononeuropathy,10,420918009,C10EB00,2618199015
292543014,Type I diabetes mellitus with gangrene,10,420825003,C10E611,2618207019
72721000006113,Unstable type I diabetes mellitus,10,290002008,C108411,429970018
914061000006110,Type II diabetes mellitus with ophthalmic complications,10,422099009,C10F111,3698440016
84311000006118,Type 1 diabetes mellitus with arthropathy,10,314893005,C108H12,459292011
11633211000006112,Atypical diabetes mellitus,10,530558861000132104,,3334354013
84941000006115,Type II diabetes mellitus with neuropathic arthropathy,10,314904008,C109H11,459312014
84701000006115,Type I diabetes mellitus with gangrene,10,420825003,C108611,2618207019
356118015,Diabetes-deafness syndrome maternally transmitted,10,237619009,,356118015
5505651000006113,Diabetes mellitus uncontrolled,10,268519009,,2920470017
6761781000006114,On examination - right eye background diabetic retinopathy,10,408409007,,2621799017
84321000006114,Type 1 diabetes mellitus with diabetic cataract,10,421920002,C108F12,2618234016
6546431000006119,On examination - Right diabetic foot at moderate risk,10,394682001,,2621560010
84461000006114,Type 1 diabetes mellitus without complication,10,313435000,C108A12,457326014
84601000006110,Type 2 diabetes mellitus with polyneuropathy,10,713706002,C109B12,3297353013
12085141000006119,Mild non-proliferative diabetic retinopathy of left eye,10,769184004,,3689278013
913551000006116,Type I diabetes mellitus with multiple complications,10,422228004,C10E311,2967771016
84491000006118,Type 2 diabetes mellitus with arthropathy,10,314903002,C109G12,459310018
1786715019,Bronzed diabetes,10,399144008,C350011,1786715019
913891000006113,Insulin dependent diabetes mellitus with diabetic cataract,10,43959009,C10EF12,73294018
12085091000006110,Mild non-proliferative diabetic retinopathy of right eye,10,769183005,,3689273016
13781000006113,Other specified diabetes mellitus with other spec comps,10,73211009,C10yy00,121589010
3253241000006117,Diabetes mellitus type 1,10,46635009,,197985011
967681000006119,Fibrocalculous pancreatic diabetes,10,2751001,C10L.00,5649018
6546411000006113,On examination - Left diabetic foot at moderate risk,10,394681008,,2621559017
84421000006115,Type 1 diabetes mellitus with polyneuropathy,10,713705003,C108C12,3297342019
12189891000006110,PDR - proliferative diabetic retinopathy,10,59276001,,3699415016
5109561000006119,"Maturity onset diabetes of the young, type 2",10,237604008,,2967875018
914081000006117,Type II diabetes mellitus with neurological complications,10,421326000,C10F211,3695406015
5110091000006113,Hypoglycaemic state in diabetes,10,237633009,,356144015
84511000006112,Type 2 diabetes mellitus with gangrene,10,421631007,C109512,2618206011
6030001000006116,Insulin-dependent diabetes without complication,10,313435000,,457327017
292538019,Type I diabetes mellitus with ulcer,9,190368000,C10E511,292538019
7500191000006118,"Maturity onset diabetes of the young, type 1",9,609562003,,2967867012
12704411000006113,Peripheral circulatory disorder associated with diabetes mellitus,9,421895002,,2618203015
1954041000006119,Diabetic - uses carbohydrate counting,9,1954041000006103,,1954041000006119
12185421000006113,Polyneuropathy due to diabetes mellitus,9,49455004,,3695673019
967631000006115,Diabetes mellitus induced by non-steroid drugs without complication,8,413183008,C10H000,2474729016
12085231000006118,Moderate non-proliferative diabetic retinopathy of left eye,8,769186002,,3689292019
2967831017,Pre-existing type 1 diabetes mellitus in pregnancy,8,199223000,,306106018
6546241000006111,On examination - Right diabetic foot at low risk,8,394671009,,2621543017
459309011,Non-insulin dependent diabetes mellitus with arthropathy,8,314903002,C109G00,459309011
12300391000006115,Macular oedema not clinically significant with diabetes mellitus,8,399864000,,3698421010
3511581000006114,Pretibial pigmental patches in diabetes,8,62260007,,103479010
6022831000006119,Diabetic vitreous haemorrhage,8,312910009,,456713019
292582011,Type II diabetes mellitus with gangrene,8,421631007,C10F511,2618206011
7032031000006112,Diabetic peripheral neuropathy,7,424736006,,2645902011
7863811000006111,Lumbosacral plexopathy with diabetes mellitus,7,724997001,,3436918017
84881000006119,Type II diabetes mellitus with gangrene,7,421631007,C109511,2618206011
771371000006118,Insulin dependent diabetes mellitus with mononeuropathy,7,230577008,C108B00,345492010
913771000006115,Insulin dependent diabetes mellitus with mononeuropathy,7,230577008,C10EB12,345492010
6022691000006119,Early proliferative diabetic retinopathy,7,312906006,,1785158019
12085181000006113,Moderate non-proliferative diabetic retinopathy of right eye,7,769185003,,3689284011
6022931000006112,Diabetic macular edema,7,312912001,,456716010
6546321000006111,On examination - Left diabetic foot at low risk,7,394675000,,2621552014
84591000006119,Type 2 diabetes mellitus with peripheral angiopathy,6,314902007,C109F12,459308015
459293018,Insulin dependent diabetes mellitus with arthropathy,6,39710007,C10EH12,1229552016
6515211000006114,BDR - Background diabetic retinopathy,6,390834004,,2621399015
4392141000006116,Lipoatrophic diabetes,5,127012008,,300015
6866901000006111,On examination - right eye stable treated proliferative diabetic retinopathy,5,414910007,,2621810010
6041411000006117,Ischaemic diabetic maculopathy,5,314014002,,458286012
6022671000006115,Proliferative diabetic retinopathy - non high risk,5,312906006,,456706019
356111014,Insulin-dependent diabetes mellitus secretory diarrhoea syndrome,5,237618001,,356111014
8006221000006115,Microalbuminuria due to type 1 diabetes mellitus,5,18521000119106,,3013076012
913921000006119,Insulin dependent diab mell with peripheral angiopathy,5,421895002,C10EG12,2618203015
356119011,Abnormal metabolic state in diabetes mellitus,5,237620003,,356119011
84891000006116,Type II diabetes mellitus with hypoglycaemic coma,4,719216001,C109D11,3316336015
719541000006111,Malnutrition-related diabetes mellitus with coma,4,420996007,C10A000,2618229015
84831000006115,Type I diabetes mellitus without complication,4,313435000,C108A11,457325013
7281511000006118,Type 2 diabetes mellitus uncontrolled,4,443694000,,3321322011
928531000006110,Type I diabetes mellitus with ketoacidotic coma,4,421075007,C10EN11,2967758019
719601000006110,Malnutrition-related diabetes mellitus with peripheral circulatory complications,4,190410002,C10A500,292610018
6630581000006113,Very severe proliferative diabetic retinopathy,4,399865004,,1779161016
8118151000006112,Hyperosmolarity co-occurrent and due to drug induced diabetes mellitus,4,367261000119100,,8118151000006112
6515201000006111,NPDR - Non proliferative diabetic retinopathy,4,390834004,,2579521014
12705081000006111,Gastroparesis due to type 2 diabetes mellitus,4,713703005,,3297356017
6022611000006112,Mild nonproliferative diabetic retinopathy,4,312903003,,2921114017
12085891000006118,Clinically significant macular oedema of right eye co-occurrent and due to diabetes mellitus,4,769221001,,3690175010
12180791000006114,Diabetic lumbosacral plexopathy,4,39058009,,3698330018
7968751000006116,Diabetes mellitus type 2 without retinopathy,4,1481000119100,,3013049012
84721000006113,Mononeuropathy with type 1 diabetes mellitus,4,420918009,C108B11,3697664014
6951091000006110,Diabetes type 1 with ketoacidosis,4,420270002,,3035606019
928611000006115,Ketoacidotic coma in type II diabetes mellitus,4,421847006,C10FP11,2618218019
3690681000006114,DM - Diabetes mellitus,4,73211009,,502372015
6982521000006119,Diabetes type 2 with retinopathy,4,422034002,,3035295017
12078901000006118,Cataract of right eye due to diabetes mellitus,3,768792007,,3688527014
772141000006118,Insulin dependent diab mell with peripheral angiopathy,3,421895002,C108G00,2618203015
6041341000006114,Focal diabetic maculopathy,3,314011005,,458281019
7068831000006114,Diabetes mellitus due to cystic fibrosis,3,427089005,,2675251010
84911000006119,Type II diabetes mellitus with multiple complications,3,190388001,C109311,292576013
6761821000006115,On examination - right eye preproliferative diabetic retinopathy,3,408411003,,2621610013
913491000006111,Type I diabetes mellitus with ophthalmic complications,3,739681000,C10E111,3698438014
292612014,Malnutrition-related diabetes mellitus without complications,3,190412005,C10A700,292612014
6612501000006110,Diabetic foot at risk,3,398819009,,1778315019
4392221000006118,Peripheral angiopathy due to diabetes mellitus,3,127014009,,3313388015
8044221000006116,Ischaemic foot ulcer due to type 2 diabetes mellitus,3,140521000119107,,3013655018
125705011,Diabetes mellitus due to insulin receptor antibodies,3,75682002,,125705011
189711000000119,Lipoatrophic diabetes mellitus without complication,3,112991000000101,C10M000,189711000000119
12078931000006114,Cataract of left eye due to diabetes mellitus,3,768793002,,3688525018
396661000006115,Malnutrition-related diabetes mellitus with multiple complications,3,190411003,Cyu2100,292611019
6546341000006116,On examination - Left diabetic foot at high risk,3,394676004,,2621553016
84391000006111,Type 1 diabetes mellitus with neuropathic arthropathy,3,71771000119100,C108J12,3010513018
2576431000006117,DR - Diabetic retinopathy,3,4855003,,1230610015
719571000006115,Malnutrition-related diabetes mellitus with renal complications,3,190407009,C10A200,292607013
84751000006116,Type I diabetes mellitus with neurological complications,3,421468001,C108211,3695401013
12078961000006117,Diabetic cataract of bilateral eyes,3,768794008,,3686894014
6546261000006110,On examination - Right diabetic foot at high risk,3,394672002,,2621544011
8440231000006115,Eating disorder co-occurrent with diabetes mellitus type 1,2,1067201000000106,,2680481000000110
12085071000006114,Mild nonproliferative diabetic retinopathy of right eye,2,769183005,,3689271019
7966691000006116,Chronic kidney disease stage 3 due to type 2 diabetes mellitus,2,731000119105,,3013103018
6041431000006111,Mixed diabetic maculopathy,2,314015001,,458288013
8120401000006111,Hyperosmolar coma due to secondary diabetes mellitus,2,368601000119102,,3288475010
6670981000006118,Diabetic wet gangrene of the foot,2,402864004,,1781954013
12085171000006110,Moderate nonproliferative diabetic retinopathy of right eye,2,769185003,,3689286013
719561000006110,Malnutrition-related diabetes mellitus with multiple comps,2,190411003,C10A600,292611019
84861000006112,Type II diabetes mellitus with arthropathy,2,314903002,C109G11,459311019
913941000006114,Peripheral angiopathy due to type 1 diabetes mellitus,2,31211000119101,C10EG11,3315042015
12085791000006112,Diabetic macular edema of left eye,2,769218003,,3690150011
6985411000006117,Diabetic skin ulcer,2,422183001,,2618214017
3209431000006116,Diabetes mellitus type II,2,44054006,,73465010
84331000006112,Type 1 diabetes mellitus with gangrene,2,420825003,C108612,2618207019
2900951000006115,Diabetic eye disease,2,25093002,,42066015
6866781000006116,On examination - right chronic diabetic foot ulcer,2,414906009,,2621798013
7966931000006114,Angina associated with type 2 diabetes mellitus,2,791000119109,,2967773018
5030771000006114,Diabetic traction retinal detachment,2,232023006,,347660015
8244671000006110,H/O diabetic ketoacidosis,2,783231000000106,,1751421000000116
6866541000006117,On examination - left eye stable treated proliferative diabetic retinopathy,2,414894003,,2621811014
6953871000006115,Ketoacidosis in diabetes mellitus,2,420422005,,2622192019
7966611000006114,Chronic kidney disease stage 5 due to type 2 diabetes mellitus,2,711000119100,,3013043013
6761861000006114,On examination - right eye proliferative diabetic retinopathy,2,408413000,,2621612017
913521000006113,Neurological disorder with type 1 diabetes mellitus,2,421468001,C10E211,3695401013
5587071000006119,Diabetes mellitus in neonate small for gestational age,2,276560009,,2532367019
6022761000006118,Proliferative diabetic retinopathy - quiescent,2,312908007,,456708018
84781000006112,Type I diabetes mellitus with peripheral angiopathy,2,31211000119101,C108G11,3315042015
6931861000006110,Infection of foot associated with diabetes,2,419100001,,2576753016
356110010,"Megaloblastic anaemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness",2,237617006,,356110010
6969931000006116,Diabetes type 2 with neurological disorder,2,421326000,,3035455016
12085251000006113,Severe nonproliferative diabetic retinopathy of right eye,2,769187006,,3689295017
720311000006119,Malnutrit-relat diabetes mellitus with other spec comps,1,190411003,C10AX00,292611019
4771421000006116,PPDR - Preproliferative diabetic retinopathy,1,193349004,,2579151010
6630851000006115,Very severe nonproliferative diabetic retinopathy,1,399876000,,1779167017
7966641000006113,Chronic kidney disease stage 4 due to type 2 diabetes mellitus,1,721000119107,,3013100015
8077141000006113,Proteinuria due to type 1 diabetes mellitus,1,243421000119104,,3013116018
6022871000006116,Clinically significant diabetic macular oedema,1,312911008,,1783526017
7288191000006110,Type 2 diabetes mellitus well controlled,1,444110003,,2967750014
12224911000006115,Focal exudative diabetic maculopathy,1,314011005,,3690154019
7613941000006113,Diabetic glomerulosclerosis,1,707221002,,3029228011
7969001000006112,Foot ulcer due to type 2 diabetes mellitus,1,1521000119100,,3013067017
6546281000006117,On examination - Right diabetic foot - ulcerated,1,394673007,,2621545012
7065531000006115,Latent autoimmune diabetes mellitus in adult (LADA),1,426875007,,2674066012
6630751000006114,Severe nonproliferative diabetic retinopathy with no macular oedema,1,399873008,,1773465013
6630571000006110,Diabetic macular edema not clinically significant,1,399864000,,1774748012
7966571000006116,Mixed hyperlipidaemia associated with type II diabetes mellitus,1,701000119103,,2967481018
913911000006110,Type I diabetes mellitus with diabetic cataract,1,421920002,C10EF11,3688521010
6837961000006116,Panretinal photocoagulation for diabetes,1,413180006,,2478684010
7708081000006116,Gastroparesis due to diabetes mellitus,1,713704004,,3297389017
8044171000006110,Neuropathic toe ulcer due to type 2 diabetes mellitus,1,140381000119104,,3013650011
8240511000006110,H/O: secondary diabetes mellitus,1,771571000000102,,1721671000000116
2920981000006117,Diabetic coma,1,26298008,,44048014
7863801000006113,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus,1,724997001,,3436917010
12704991000006114,Ketoacidotic coma in type 2 diabetes mellitus,1,421847006,,2967777017
11633221000006116,ADM - atypical diabetes mellitus,1,530558861000132104,,3334355014
396671000006110,[X]Malnutrit-related diabetes mellitus with unspec complics,1,190411003,Cyu2200,292611019
6961081000006118,Gangrene associated with type 1 diabetes mellitus,1,420825003,,2623046011
84791000006110,Polyneuropathy due to diabetes mellitus type I,1,713705003,C108C11,3297390014
3636752017,Acute complication co-occurrent and due to diabetes mellitus,1,762489000,,11692201000006114
9313441000006115,Diabetes type 2 with diabetic ulcer of left foot,1,10660471000119109,,3332262016
2867431000006112,Insulin dependent diabetes mellitus type IA,1,23045005,,38709010
8012071000006112,Type II diabetes on insulin,1,24471000000103,,1667901000000114
12085291000006119,Severe nonproliferative diabetic retinopathy of left eye,1,769188001,,3689299011
12085121000006114,Mild nonproliferative diabetic retinopathy of left eye,1,769184004,,3689282010
8035211000006110,Dyslipidemia with high density lipoprotein below reference range and triglyceride above reference range due to type 2 diabetes mellitus,1,111231000119109,,3011558015
12102571000006117,Clinically significant macular oedema with diabetes mellitus,1,770097006,,3698448011
3459801000006118,Diabetes mellitus associated with hormonal aetiology,1,59079001,,498344013
12085211000006112,Moderate nonproliferative diabetic retinopathy of left eye,1,769186002,,3689288014
8024771000006113,Rubeosis iridis due to type 1 diabetes mellitus,1,82581000119105,,3011256017
7708051000006112,Gastroparesis due to diabetes mellitus type I,1,713702000,,3297354019
8026041000006113,Forefoot ulcer due to type 2 diabetes mellitus,1,87461000119100,,3013415011
12166111000006116,Retinopathy due to diabetes mellitus,1,4855003,,3688792011
12363701000006117,Gastroparesis with diabetes mellitus,1,713704004,,3698404018
8241691000006114,H/O: diabetic nephropathy,1,774521000000103,,1730211000000119
719471000006119,Malnutrit-related diabetes mellitus with unspec complics,1,190411003,C10AW00,292611019
6630591000006111,Diabetic retinal venous beading,1,399866003,,1779162011
2683591000006110,Unstable diabetes mellitus,1,11530004,,2871747019
84681000006118,Type I diabetes mellitus with arthropathy,1,314893005,C108H11,459294012
8119331000006114,Hyperglycaemia due to type 1 diabetes mellitus,1,367991000119101,,3285563015
3039971000006114,"Pineal hyperplasia, insulin-resistant diabetes mellitus and somatic abnormalities",1,33559001,,1228082013
5009561000006114,Diabetic chronic painful polyneuropathy,1,230575000,,345490019
913821000006111,Type I diabetes mellitus with polyneuropathy,1,713705003,C10EC11,3297390014
933231000006118,Hypo states in diabetes,1,658061000000102,C10yz97,933231000006118
913791000006119,Type I diabetes mellitus with mononeuropathy,1,420918009,C10EB11,3697664014
12224761000006115,Severe NPDR (nonproliferative diabetic retinopathy),1,312905005,,3691865016
3513752015,Absence of lower limb due to diabetes mellitus,1,735200002,,3513752015
8027491000006113,Chronic kidney disease stage 5 due to type 1 diabetes mellitus,1,90761000119106,,3013545012
6761881000006116,On examination - left eye proliferative diabetic retinopathy,1,408414006,,2621613010
4758011000006112,Type 2 diabetes mellitus with hyperosmolar coma,1,190331003,,2967818010
6761841000006110,On examination - left eye preproliferative diabetic retinopathy,1,408412005,,2621611012
5109461000006115,Diabetes type 2 on insulin,1,237599002,,3037103012
719591000006119,Malnutrition-related diabetes mellitus wth neuro complicatns,1,420683009,C10A400,2618198011
306114012,Pre-existing malnutrition-related diabetes mellitus,1,199231005,L180700,306114012
7500351000006110,Renal cysts and diabetes syndrome,1,609572000,,3435009012
719481000006116,Malnutrit-related diabetes mellitus wth ophthalmic complicat,1,421256007,C10A300,2618239014
3514795011,Hyperosmolar hyperglycaemic coma due to diabetes mellitus without ketoacidosis,1,735537007,,3514795011
